REGISTRATION_DATE,44,88,45,46,47,48,49,50,51,52,53,10,54,11,55,12,56,13,57,14,58,15,59,16,17,18,19,1,2,3,4,5,6,7,8,9,60,61,62,63,20,64,21,65,22,66,23,67,24,68,25,69,26,27,28,29,70,71,72,73,30,74,31,75,32,76,33,77,34,78,35,79,36,37,38,39,80,81,82,83,40,84,41,85,42,86,43,87
2/28/2020,5,2,6,3,21,33,3,31,4,12,,1,8,6,5,14,,39,64,6,1,9,5,1,2,274,1,,3,3,3,9,4,8,2,58,6,,5,,5,3,22,7,5,4,12,25,4,7,601,1,5,,10,29,12,8,1,10,5,,125,1,19,70,3,37,,40,1,7,5,3,5,12,2,1,,52,6,2,5,23,6,3,19,33
1/6/2020,17,3,19,5,71,50,9,17,10,10,25,,6,3,17,12,2,60,165,6,1,12,5,,14,315,4,4,10,1,12,4,4,14,6,180,6,2,6,2,1,5,45,6,3,2,28,30,5,3,304,3,7,3,12,32,19,4,5,6,5,4,66,3,15,75,6,51,5,28,6,9,6,4,3,19,13,1,,28,,6,6,39,21,6,10,19
8/6/2019,2,,39,6,22,60,7,23,9,19,2,2,5,3,17,18,,154,39,8,,23,5,1,1,191,14,6,9,,2,14,,3,13,83,5,3,12,2,4,7,41,7,16,11,44,29,14,2,145,4,1,9,13,30,65,14,1,8,2,6,70,7,12,80,3,50,10,54,3,9,3,5,4,11,14,,4,41,,3,9,16,13,2,44,17
7/30/2020,11,3,50,4,52,72,14,34,15,57,2,,12,10,16,34,,59,109,10,2,17,2,2,12,515,5,8,14,17,35,12,7,5,13,131,15,1,6,2,5,4,94,10,12,1,92,52,15,14,431,3,6,2,30,36,23,7,7,7,2,9,187,5,21,118,6,152,1,50,5,13,7,2,6,27,17,2,1,65,7,7,10,29,11,3,59,55
4/17/2020,3,1,6,2,39,17,4,20,1,26,,2,6,1,11,4,,58,21,12,1,6,3,1,4,355,3,1,9,5,1,6,2,6,6,46,6,,3,3,,2,9,3,2,1,41,15,3,3,39,5,2,,9,13,11,5,1,5,,,50,1,3,45,6,70,1,30,3,8,3,5,3,8,16,,,16,,2,4,15,8,,22,16
9/15/2020,20,,120,32,151,126,13,85,15,98,5,8,13,9,50,46,7,198,246,23,1,49,23,19,28,1173,31,10,22,27,50,48,22,22,27,237,22,16,21,10,15,6,139,23,41,11,121,122,15,19,585,21,11,26,38,84,90,26,31,27,60,31,361,23,41,292,6,243,2,150,22,45,20,16,13,28,42,6,2,126,12,14,15,74,33,12,95,114
11/18/2019,23,3,4,,41,27,,13,3,2,,,6,6,8,6,1,29,32,2,,11,5,,13,294,6,,,1,1,10,1,5,3,73,15,,6,7,1,,42,,,3,14,18,,1,15,2,1,2,8,10,40,9,,2,1,1,45,,4,34,2,56,,25,2,13,2,,1,12,10,,,30,2,,2,16,15,,7,22
6/20/2019,1,2,16,2,16,37,5,10,4,24,,2,2,4,6,21,,24,45,2,1,7,9,12,5,159,5,5,15,3,18,8,1,4,16,23,6,,,2,3,5,43,,2,,19,14,2,13,238,1,4,,24,16,5,1,5,5,,4,49,,2,49,4,33,,20,3,5,5,7,5,13,20,,5,24,,2,7,15,13,,15,22
5/21/2019,1,2,4,4,11,32,5,21,5,11,,4,8,1,10,6,1,26,46,6,6,8,10,11,1,85,5,,3,1,2,4,6,1,4,70,5,1,8,2,4,2,20,5,1,,10,10,6,,145,3,3,,,6,3,3,2,6,2,4,55,1,84,41,,33,1,26,2,5,2,6,4,4,7,,,17,2,,3,11,5,1,18,19
11/4/2019,9,5,14,2,59,57,7,21,9,36,3,1,11,7,13,16,1,71,87,5,1,14,9,3,20,198,3,2,3,6,6,10,4,8,5,139,21,,12,,5,3,25,14,4,2,38,23,,4,82,5,4,,8,19,21,5,4,13,4,5,96,1,21,75,6,87,,47,8,6,4,,2,9,13,3,,44,5,5,7,20,23,2,37,34
4/23/2020,,3,6,3,27,25,4,21,2,18,1,,8,3,10,8,,33,40,4,,2,2,1,3,242,8,3,3,4,2,2,5,3,3,55,3,,1,1,2,1,18,2,5,,30,16,,4,33,,1,1,10,11,27,7,1,4,,,79,3,6,38,2,37,,32,4,3,1,1,2,10,7,1,2,18,2,2,11,16,,,22,17
7/16/2019,,3,15,17,13,36,10,17,5,21,,3,7,3,7,10,1,21,48,2,,12,4,2,1,194,3,10,11,16,25,5,2,6,3,37,2,3,5,1,2,1,36,7,3,2,16,18,1,1,140,2,3,4,13,30,38,3,2,6,,1,82,12,10,53,1,41,1,14,5,7,3,3,3,5,12,1,6,24,1,,5,14,5,1,19,11
8/12/2020,9,7,87,6,106,94,15,92,11,53,6,7,22,5,29,43,2,130,118,15,2,20,15,4,9,475,9,17,34,28,36,17,7,20,13,218,20,,10,3,14,11,123,42,21,5,64,77,5,7,378,5,13,2,46,80,36,21,8,25,29,12,211,7,21,157,6,194,6,68,14,23,11,7,4,35,33,6,2,89,20,8,13,55,12,7,97,61
10/11/2019,3,3,12,4,16,41,4,7,,11,1,3,14,2,8,16,,43,58,1,,6,7,2,6,75,1,1,3,2,1,7,6,7,6,26,10,,8,1,4,3,16,4,,2,23,10,,2,31,4,7,2,3,24,13,2,,5,3,6,78,1,7,50,1,35,1,28,3,5,4,5,,5,6,1,2,27,2,2,2,10,9,4,12,20
5/17/2020,,,3,2,7,3,1,,2,3,,,,1,7,2,,6,5,3,,,1,1,1,23,,,,1,,,1,2,1,11,2,,,1,,1,9,,2,1,10,1,,1,11,,1,,3,5,1,1,2,,,,6,,2,17,1,8,1,8,,1,,1,1,,2,1,,9,,2,,5,,,6,
4/10/2020,1,,2,,10,29,1,9,2,14,1,,8,,5,8,,34,33,3,,8,1,1,3,112,1,,2,1,3,2,3,8,1,28,4,1,4,1,3,1,18,,2,1,13,15,,2,57,3,2,1,12,16,17,6,2,3,,,35,,10,69,2,21,,12,1,6,1,2,1,3,6,1,,25,,1,1,8,,1,9,17
11/25/2019,22,2,2,1,34,19,3,12,3,5,,1,7,,11,9,,17,40,6,,12,18,23,15,118,14,,1,55,44,5,3,1,1,60,17,,3,5,2,1,17,2,146,3,17,10,3,4,92,3,3,1,9,19,5,2,15,1,10,10,59,1,5,45,3,37,,15,3,6,4,1,2,3,7,6,,27,3,,5,112,15,17,37,31
6/9/2019,,,4,,,2,,1,2,2,,,,,3,1,,4,5,,,,,,,21,1,,,,1,,,,2,7,1,,,,,,6,2,1,1,4,2,1,,14,,1,,,6,2,,1,,1,1,7,4,1,8,1,9,,5,,,,,1,,,,,3,2,,1,1,3,,,1
9/26/2020,7,5,43,7,70,102,14,54,17,85,4,1,14,13,37,27,2,117,157,13,5,16,13,4,21,1299,8,4,21,11,13,21,10,12,14,195,21,,10,2,7,5,70,17,16,10,83,122,7,11,385,3,11,2,20,76,63,16,13,25,6,9,290,12,23,231,8,150,2,135,11,24,18,7,5,23,17,5,2,105,16,6,6,51,11,10,59,69
12/6/2016,,1,8,5,5,8,1,14,7,1,,3,3,1,3,2,2,16,27,1,,4,2,11,,76,4,,17,1,16,2,1,11,2,10,3,1,2,,3,15,13,1,,1,11,6,,1,327,1,4,,,9,5,2,28,7,1,3,38,6,60,29,,12,9,13,1,4,2,,1,2,1,,1,10,,6,3,10,2,3,,6
1/30/2018,6,,10,5,12,21,6,31,3,31,2,1,1,8,25,6,,27,43,1,,6,6,3,5,149,1,3,4,2,6,2,1,2,15,14,6,4,1,2,2,5,22,,12,2,13,12,,5,202,3,1,1,3,15,5,1,1,4,18,3,55,,19,24,4,29,1,17,,6,4,2,,9,3,2,1,18,,3,5,10,3,,9,10
8/12/2017,,1,10,1,5,17,4,7,4,2,,1,7,1,4,7,,23,29,5,,3,6,,3,21,3,,2,2,3,3,4,1,2,6,1,1,,,,,13,2,,2,13,4,1,1,16,,1,,,13,1,,1,1,1,4,41,2,6,17,1,14,1,8,3,3,2,2,2,2,4,,,24,1,2,1,6,1,,3,4
4/16/2019,1,,3,,13,11,2,26,6,5,,3,4,4,9,11,,34,59,3,,11,3,2,2,65,13,2,3,2,,,5,,11,47,2,,3,1,4,,18,2,2,1,13,15,1,2,12,1,4,,13,16,22,7,3,6,10,1,34,6,5,32,2,31,1,27,2,6,7,2,3,7,7,1,1,30,1,1,3,8,5,2,15,12
11/9/2017,1,,5,,16,33,1,5,4,5,,3,6,1,5,10,1,25,41,,,11,4,,7,59,2,,1,1,2,3,2,3,2,13,2,,2,1,1,1,13,2,,4,16,9,3,1,33,2,,,3,11,9,6,2,3,1,1,48,,7,39,1,31,,15,2,8,3,1,,8,6,,,9,2,,14,9,3,,5,3
1/3/2019,4,1,9,2,25,18,4,27,8,21,10,,2,2,8,10,,28,41,,,6,3,,4,125,4,1,6,6,5,6,4,2,2,33,5,1,4,,1,11,22,4,1,,24,9,,1,86,3,6,6,20,16,13,4,4,,,4,38,2,6,45,2,27,1,34,1,5,2,1,3,5,6,,,29,4,12,5,7,2,2,6,17
5/13/2018,,2,5,1,3,,1,1,2,,,,,2,,,,5,7,2,,,1,1,3,21,,,2,,1,1,1,1,1,6,,,,,,,3,2,1,,2,2,,1,11,1,1,,2,7,5,,,1,1,1,3,,2,7,,12,,5,,1,2,1,,,,,,4,,,,2,4,,,1
1/11/2020,2,1,9,,4,20,6,13,2,7,,1,3,3,5,12,,29,48,4,,8,3,,8,54,2,,4,,3,3,5,4,,33,1,1,1,1,7,,12,,2,1,17,11,1,,49,,1,,3,18,12,3,2,4,1,4,44,,8,45,1,27,,12,4,6,3,2,2,1,6,,2,24,1,1,3,8,1,2,9,18
8/8/2020,1,2,19,7,30,39,8,30,7,19,3,1,3,4,18,11,1,56,55,2,,6,7,3,1,149,4,1,5,3,6,4,4,8,2,43,13,1,6,,2,3,38,11,6,4,33,34,3,2,230,4,5,3,17,20,21,5,4,7,3,4,64,5,13,65,1,64,1,49,2,11,3,1,3,2,7,,1,41,1,5,9,21,4,1,22,20
2/23/2020,,,5,,6,8,2,6,,7,,1,,2,5,2,,9,23,1,2,1,2,,2,50,,1,4,4,,1,,1,,14,2,,2,,1,,12,1,2,1,17,8,1,,37,,3,,3,7,4,,1,,4,,24,1,2,28,,22,,13,3,4,4,1,,2,1,,,14,1,2,,3,2,1,13,7
7/28/2019,1,2,6,,1,6,4,2,3,3,1,,1,1,2,2,1,9,5,1,,2,2,,,49,1,,1,,1,,,,1,15,1,,1,,,1,10,1,3,1,9,4,1,,26,3,1,,1,9,6,2,1,2,2,3,13,2,2,13,3,18,,18,,5,1,2,,2,2,1,,9,,1,,7,1,,3,7
8/19/2019,11,3,18,4,66,21,9,15,5,15,6,10,9,2,12,16,,45,69,6,,14,8,11,16,329,,3,1,8,4,4,4,14,6,144,34,,7,2,1,5,39,6,3,,32,22,9,,174,8,4,1,18,15,60,31,8,4,,1,93,,7,52,4,83,,22,5,11,5,2,6,19,11,10,,32,2,3,4,21,19,3,30,55
2/9/2020,2,1,13,8,16,19,2,11,2,12,1,1,3,3,7,4,,30,29,,,,4,,1,142,1,2,3,2,3,4,1,2,4,39,4,1,4,,1,,27,9,2,2,20,13,,32,77,,2,1,9,18,10,3,1,5,2,1,44,4,6,24,2,44,,26,1,3,5,1,1,1,7,,,27,3,1,2,14,3,1,22,13
1/17/2020,3,2,18,1,29,42,7,20,7,23,5,4,7,4,16,20,,69,68,9,,10,9,2,5,308,2,1,14,4,8,7,4,8,1,50,4,,3,1,9,3,37,18,4,2,24,20,3,3,106,6,11,1,8,23,17,5,3,8,3,16,66,3,13,64,9,56,,42,5,13,10,9,4,14,5,1,3,30,2,1,12,15,5,3,47,27
7/9/2020,7,7,50,8,95,85,10,60,6,65,,7,17,9,24,33,,85,111,10,,18,6,3,31,1143,5,1,15,11,15,8,13,5,5,397,16,1,8,4,2,8,98,14,9,4,54,59,6,13,214,8,7,12,29,36,20,7,8,10,,6,128,3,15,144,5,109,1,74,9,18,6,8,5,30,29,4,17,87,7,10,5,28,10,5,61,79
4/6/2018,9,2,38,11,52,46,10,52,6,55,3,2,8,13,21,28,3,50,123,7,,17,6,3,5,240,9,7,15,10,17,16,2,16,8,105,16,1,61,,5,4,46,9,16,10,67,56,2,4,249,18,19,8,32,35,60,7,4,10,4,14,141,3,15,98,18,136,1,74,19,16,9,11,3,14,17,21,3,66,5,56,7,24,57,8,34,16
2/10/2017,,,9,,9,41,4,22,5,10,,1,22,4,4,7,,13,37,5,,4,3,,3,25,2,,5,,8,2,3,2,,12,1,,1,,1,1,7,1,3,2,10,10,1,2,8,,3,,1,12,8,6,1,4,,3,50,,19,24,6,25,2,12,,9,3,2,2,5,2,8,1,16,,19,3,11,3,3,11,3
9/4/2017,,,,,1,1,,1,,,,,,,1,,,4,4,,,,1,,,15,,,,,,,,,1,1,,,1,1,1,,3,,,1,2,1,,,9,,,,1,2,1,,,1,,,4,1,1,4,,2,,1,,,2,,,1,,,,9,,,,,,,2,2
10/29/2018,7,5,6,,31,32,2,14,3,14,,,4,1,6,10,,30,41,4,,9,5,,10,144,3,,,1,1,7,8,2,5,41,14,1,3,,1,1,18,4,1,2,11,11,4,4,32,2,2,,10,11,16,4,3,6,1,,56,1,9,50,2,37,,19,1,10,3,,3,9,5,,,12,1,5,2,11,12,,17,25
7/18/2018,2,1,10,3,33,43,8,12,5,13,1,,7,3,20,16,1,32,56,4,,7,6,1,4,117,6,2,1,19,2,3,3,10,1,65,5,1,8,2,3,1,24,7,2,,57,14,1,3,57,2,2,1,11,21,15,1,18,9,7,6,161,7,8,50,1,76,,26,4,5,6,1,1,12,9,1,1,41,,14,9,10,5,5,39,43
6/7/2017,,2,21,5,15,32,1,13,2,6,7,1,2,5,5,4,,18,37,7,,2,6,10,2,51,,6,24,11,4,6,2,6,,28,4,,4,1,2,2,16,1,4,4,7,15,,,118,2,2,10,2,17,10,2,1,1,1,2,35,,9,19,2,29,,21,2,9,2,1,1,5,7,1,1,25,1,1,2,5,16,6,17,16
2/9/2019,,1,2,,4,7,1,1,3,4,,,8,4,5,4,,23,33,1,,3,5,,,30,,,1,5,4,2,5,2,,9,1,,2,1,,1,4,2,1,1,19,10,1,1,18,2,,,2,15,5,1,,1,1,4,30,,11,29,,21,,15,2,6,1,2,,1,5,,,10,2,,4,3,1,2,10,3
11/13/2016,,,2,1,2,1,1,2,,1,,1,1,1,1,2,,2,3,,,1,,1,,13,,,3,,,,,,,5,,1,,,1,,6,2,2,,1,1,,2,9,,1,,,5,1,,1,,,,2,3,1,3,,3,,3,2,,,,,,1,,,7,,,,1,1,,,1
1/1/2018,,,1,,1,1,,,,1,,,,,2,,,3,,,,1,,,,8,,,,2,,,,,,1,,,,,,,,1,,,2,,,,3,,,,,1,1,2,1,1,2,,5,,,5,,4,,2,,,1,,,,2,,,1,,,,,,,2,3
6/3/2018,,,1,,1,1,,,,5,,,,1,,1,1,8,2,1,,,,,,9,,,1,,,,,,,,1,,,,1,1,9,,,,2,3,,,6,,,,1,1,,1,,,,,3,,,4,,1,,2,,,1,,,,1,,,,,,,,,,,2
1/18/2017,2,1,16,2,5,29,,9,3,8,28,,1,2,4,9,,13,24,6,,5,4,7,5,49,,,11,5,10,3,,3,4,14,,1,2,1,1,3,4,6,1,2,2,8,,3,48,1,,2,3,18,11,2,1,3,2,1,29,2,10,20,,15,,13,1,4,1,1,1,3,1,9,,13,3,1,2,16,1,2,9,5
12/5/2018,5,1,18,4,18,24,3,13,3,5,,19,2,2,11,5,,14,23,1,1,7,5,12,1,53,,4,17,1,9,5,1,21,3,39,2,,5,,3,9,5,9,11,14,11,13,,2,14,,5,,,14,5,1,46,7,,2,34,22,7,26,,57,2,20,2,2,3,,3,3,3,7,,11,1,2,1,8,3,1,8,8
12/22/2017,4,,13,,59,12,2,7,3,7,,2,,3,5,9,,28,35,5,,4,2,,7,87,,,2,1,2,3,2,4,1,10,,2,2,,1,2,11,,5,,12,8,,6,20,5,3,,,8,10,2,1,3,,1,45,,12,22,,27,,11,1,4,5,1,,1,8,,,19,,1,3,6,1,,7,13
7/8/2017,,1,3,4,4,8,1,3,1,3,,1,1,1,2,7,,15,23,,,2,2,2,1,14,,1,1,3,,2,1,,1,26,1,,1,,3,2,11,3,5,,5,4,,2,28,,,,2,12,2,2,,2,1,1,31,,3,28,,16,,12,,4,2,,1,5,2,,,18,1,1,3,2,6,1,2,3
5/7/2019,,2,26,4,33,30,2,36,25,10,,3,4,15,25,8,,85,66,11,,22,12,,8,322,7,1,9,2,5,6,3,4,5,44,4,,9,1,3,3,18,9,2,1,97,77,7,3,67,3,5,,16,63,41,5,3,10,5,6,57,1,14,143,2,100,,47,8,17,5,4,,6,6,2,4,43,8,2,3,20,3,2,15,27
5/30/2018,5,1,96,10,16,22,6,9,4,16,1,18,7,5,10,12,,24,51,5,8,5,4,32,5,83,3,,23,1,28,4,3,2,2,39,1,1,1,1,3,,32,7,4,13,19,12,5,2,176,6,3,,8,18,7,5,12,18,3,2,65,,25,41,2,25,15,25,2,3,3,3,4,3,10,,,31,1,1,3,8,2,3,11,24
4/1/2019,15,,20,,67,25,3,41,11,17,1,10,21,5,36,17,,117,38,6,3,28,6,1,27,220,3,3,8,,26,6,2,2,10,183,32,7,7,1,6,9,31,3,5,3,95,24,4,6,84,2,2,5,30,18,13,25,6,2,3,4,66,2,13,264,9,46,2,64,5,18,3,5,8,25,13,6,1,44,3,2,4,19,25,2,17,33
12/21/2016,,,9,3,8,8,1,17,4,17,,1,2,,1,1,,16,28,1,,6,3,,1,59,1,,10,30,,5,3,5,1,23,3,,3,1,,1,18,3,,,5,1,,2,242,1,2,,2,7,11,1,4,4,2,3,32,,6,25,2,13,,6,3,5,3,2,,1,8,,,11,1,,11,2,8,1,11,3
7/28/2017,7,1,16,,10,24,2,20,8,25,,,2,1,4,10,,29,38,5,,10,3,1,2,60,2,2,5,2,1,1,7,7,4,45,9,1,8,3,4,2,12,8,1,2,30,14,1,9,34,3,6,,5,19,8,6,,7,,4,78,1,14,39,1,30,,18,,8,4,3,1,6,3,1,4,29,,,4,9,16,5,7,16
10/23/2017,23,2,1,9,62,21,,12,7,13,,,4,3,21,8,2,17,32,2,,2,2,,12,148,12,,1,1,1,5,3,1,2,30,18,,5,1,4,,35,3,1,1,19,6,,1,15,2,2,,9,11,31,2,1,1,,1,44,,6,42,5,21,1,24,2,3,2,1,1,3,6,,,23,,,1,6,7,1,17,1
2/14/2018,5,,3,1,15,20,2,11,,11,2,2,2,2,5,5,2,16,32,1,2,3,5,,1,107,2,3,21,4,4,3,7,,,47,5,1,3,,3,2,33,4,6,1,27,15,,1,177,,,,2,7,2,1,4,3,1,2,73,3,4,35,2,37,1,20,,8,2,4,1,3,9,,5,16,2,4,,5,13,2,10,3
12/17/2018,12,2,77,,35,22,1,9,5,15,,5,11,1,8,9,,30,29,1,3,5,4,13,11,110,1,3,31,1,5,4,2,1,,117,10,,1,4,1,2,19,5,11,,15,10,2,2,269,1,2,2,1,14,1,2,3,5,2,4,48,12,7,46,2,40,4,52,2,4,3,,1,18,6,,9,22,2,,4,3,13,,4,21
2/15/2019,1,3,13,2,23,25,6,3,5,5,,2,3,1,8,7,,24,36,5,1,6,5,2,4,271,2,,4,,23,3,2,7,1,29,1,1,1,,,1,8,1,2,1,18,12,1,3,30,,4,2,2,10,7,1,2,3,1,8,51,,9,30,2,68,1,25,1,7,4,4,2,9,3,11,2,22,1,15,2,8,5,1,4,17
9/17/2018,24,8,36,6,92,47,4,23,5,37,1,4,7,6,12,14,3,45,53,9,2,16,3,,14,1424,8,10,15,3,,31,4,2,5,152,15,,6,2,22,6,44,10,33,1,46,30,,2,503,4,7,,21,27,38,30,11,9,1,4,232,4,11,56,6,112,4,32,4,7,,5,3,25,13,6,1,38,2,4,7,20,15,2,42,18
8/21/2018,,,10,3,70,54,4,80,11,15,,1,12,3,11,13,,31,46,1,1,12,6,,18,534,8,1,17,5,10,7,2,6,10,167,4,,3,2,4,,29,9,15,2,19,23,,4,4623,2,10,,2,26,26,4,9,3,10,6,81,9,11,52,3,43,2,34,1,9,4,2,1,5,13,,5,53,3,,1,19,6,4,26,16
3/23/2018,7,1,11,11,25,77,7,16,4,62,6,3,8,4,5,17,,24,68,2,,51,4,,9,251,1,1,6,,8,10,8,1,5,98,4,1,6,,14,8,34,5,9,3,46,43,2,6,241,2,6,,3,22,16,4,6,7,,3,127,,7,52,2,63,,59,1,10,3,6,2,7,4,2,1,40,4,13,25,20,7,5,35,72
4/9/2017,,,3,3,1,,,1,1,2,,,,,1,1,,3,5,,,1,1,1,,17,2,,1,,,,1,,,6,,,,,,1,4,,,,2,,,1,8,,,,,2,2,,1,2,,1,3,,3,5,,4,,4,1,,1,1,,,,1,,3,,,,2,,,2,2
4/18/2017,1,1,1,2,10,22,1,30,2,4,,,4,2,2,6,,17,27,8,,2,,6,2,80,9,,2,2,2,1,,2,3,32,3,1,2,,3,,11,2,2,1,11,9,,1,18,1,2,,11,4,9,4,1,,1,2,38,,7,22,,26,,11,2,5,4,2,3,2,3,,1,15,,1,4,5,2,7,7,11
10/4/2017,13,1,22,4,37,72,5,26,6,11,3,4,9,3,6,10,1,49,60,5,4,9,3,3,4,138,7,8,30,12,10,14,7,5,11,136,7,1,4,1,20,5,29,6,10,14,26,21,1,20,169,5,2,5,18,33,18,2,8,17,8,8,148,,13,55,,93,1,25,5,7,3,1,1,5,13,8,3,27,2,5,6,14,4,3,34,33
11/1/2017,,,8,3,10,33,1,10,,16,1,,4,1,2,7,,26,33,2,1,6,6,,3,57,2,,2,1,1,2,1,,1,62,1,,5,2,1,2,13,6,,2,23,12,3,3,67,,3,1,11,6,13,1,1,,2,,43,2,9,36,1,38,,20,6,2,3,4,3,5,8,,,25,2,,2,7,,1,14,10
2/23/2018,2,5,10,2,16,48,3,25,4,13,,,8,6,10,17,,24,45,3,1,8,3,,4,106,1,,6,7,,2,5,1,9,26,2,,6,2,4,6,20,2,8,1,13,5,5,9,163,9,7,,9,13,5,5,2,3,1,4,71,2,11,36,,33,,22,1,7,4,2,3,5,5,4,1,43,1,19,5,7,4,4,9,10
7/19/2017,3,,29,1,11,19,2,23,3,9,5,,3,1,3,2,,18,22,1,1,8,3,1,1,55,4,5,17,2,19,4,1,7,3,45,2,3,2,1,1,3,24,3,,,11,20,3,1,107,3,2,,11,11,11,1,4,1,,,61,2,6,25,1,43,,12,4,9,,2,3,7,3,,5,17,2,2,9,11,4,14,31,23
3/23/2019,1,1,4,1,2,11,1,2,3,,,,2,2,4,4,,12,27,5,,5,9,,3,9,,,3,2,2,1,4,1,,12,,1,,,3,,8,8,4,1,15,6,,,11,,1,,,16,8,2,,2,,2,28,,4,21,1,21,,41,,3,1,2,1,3,8,,,15,4,1,2,4,,,7,4
12/26/2018,10,6,9,,44,33,5,3,5,26,,,2,4,8,2,,11,25,2,,7,3,,9,28,6,,1,2,,2,,5,2,53,3,,5,,,1,20,4,,,10,7,1,,21,2,,2,1,11,41,,3,1,,1,34,10,13,36,1,28,,23,3,3,4,3,1,9,,,,16,,,4,7,13,2,25,27
12/30/2016,,,18,6,3,14,1,13,2,6,,,8,1,1,13,1,18,21,,,6,2,,3,88,4,1,2,3,,1,3,4,2,25,1,,1,3,2,2,6,4,,1,5,6,2,1,19,,1,,4,12,8,4,4,1,2,,45,,2,22,,12,,11,,7,2,,,2,4,,,20,2,,5,4,3,2,1,20
5/21/2018,6,4,2,2,65,18,1,19,3,11,,2,7,3,5,6,,22,38,4,,8,1,,8,77,13,1,,,1,,5,,,25,10,,1,3,2,,19,2,3,,21,10,13,2,18,4,5,,12,8,31,5,11,3,,3,62,2,7,73,2,48,,12,3,5,3,1,2,4,3,,,21,2,3,2,3,17,4,14,35
7/18/2020,,1,9,,10,30,7,11,3,12,3,,4,2,6,14,,44,41,8,1,3,2,,1,96,5,1,2,2,4,6,3,7,1,31,6,,4,,2,2,14,4,3,3,24,21,1,3,50,,5,,5,31,8,4,2,4,1,,51,2,11,45,4,24,,38,1,9,4,1,3,8,10,1,,40,1,3,3,15,6,1,7,18
1/31/2020,15,1,25,3,32,48,10,36,7,27,3,2,4,7,29,16,1,79,77,11,,9,4,2,10,333,1,5,7,17,10,19,2,10,10,56,63,,4,1,3,4,59,14,4,6,50,29,3,6,246,4,8,1,5,32,14,6,4,6,3,13,176,6,27,104,4,51,,41,10,6,8,5,2,13,10,3,9,71,4,34,12,16,5,2,24,32
1/26/2020,1,,8,1,10,12,3,9,2,4,,,3,4,3,,,23,6,,,2,,1,1,46,,,1,4,3,1,1,,,8,1,,2,,2,,12,2,1,1,2,6,,1,36,,1,,5,8,3,4,1,1,2,3,22,1,2,17,3,18,,17,,2,3,3,,4,1,,1,11,,2,,8,2,1,12,9
8/10/2019,,,5,,7,18,,3,2,2,,,4,,3,5,,16,27,1,1,1,3,,1,19,,,,,1,3,2,,,6,2,,4,1,2,1,24,2,,,3,15,1,2,24,2,1,,5,13,32,,,2,1,4,44,1,5,23,,38,,21,,4,3,,1,3,6,,,19,1,1,1,5,1,2,14,7
8/4/2019,,,8,4,7,6,2,7,1,7,,,2,2,5,,,18,16,1,,,2,,1,39,,,2,1,3,2,1,2,1,15,1,,,,,3,12,7,3,2,9,4,,1,32,3,1,1,6,4,6,2,1,2,1,1,12,1,3,61,1,12,,14,2,,8,2,1,1,2,,,7,1,1,1,8,2,,6,19
3/1/2020,,,10,,6,7,1,3,,7,,,,,8,3,,14,9,2,1,,2,,2,44,2,,5,1,6,1,1,2,3,16,3,1,2,,,1,11,4,3,,6,5,3,1,37,2,,,3,8,3,1,,1,3,1,20,,2,17,1,15,,9,,1,,,,1,3,,,11,,2,,5,,2,9,5
1/4/2020,2,2,10,1,7,20,2,16,5,14,,2,9,2,11,7,,29,24,3,1,3,6,1,2,50,1,,1,2,1,1,2,2,3,24,,1,3,,1,4,12,4,6,1,9,13,1,,41,4,5,,2,13,7,2,1,5,3,3,35,2,10,44,,35,,10,4,3,2,3,4,7,5,2,3,15,1,3,2,9,1,2,2,6
8/1/2020,4,,12,3,24,28,7,16,6,21,1,,3,4,14,11,,39,44,8,1,4,1,,1,146,1,3,6,2,8,9,9,5,1,56,9,1,,1,5,2,34,11,4,2,22,34,4,2,98,1,1,1,8,28,20,12,1,6,4,9,116,4,7,69,1,81,,33,2,10,4,1,4,6,11,,,37,6,3,14,25,6,4,19,22
6/22/2019,,1,1,,10,22,3,6,1,7,,,1,2,7,5,,38,30,2,,2,1,,1,27,3,,1,,4,2,2,1,2,18,1,,4,,4,2,14,2,1,,14,9,,,22,2,,,,8,7,5,2,1,,1,33,,10,25,1,21,1,15,1,5,6,4,3,6,,1,,28,,,,5,2,2,5,6
10/3/2019,16,1,35,25,75,98,4,28,2,27,,5,13,16,15,32,12,58,107,13,3,19,14,24,5,458,2,5,9,8,8,38,7,9,9,69,11,1,16,2,11,13,71,12,15,7,55,35,3,9,380,3,9,2,28,48,46,11,2,16,12,2,174,4,28,140,2,130,1,58,7,11,10,1,1,16,10,,3,87,7,5,7,41,17,3,42,57
5/25/2020,,,3,3,3,4,,2,,2,,,1,1,2,1,,9,5,,,1,,2,3,28,1,,1,,2,,,,1,10,,,,,,3,6,1,,1,5,1,,1,10,1,,1,1,7,4,,4,,,,16,2,5,12,,8,,4,,,,1,,1,3,,,10,,1,1,1,1,,3,7
9/5/2020,3,4,40,8,54,111,17,50,13,68,1,9,14,10,35,40,2,118,147,13,1,23,12,5,11,392,8,2,20,5,24,13,9,14,20,134,16,3,12,4,6,3,64,17,16,7,65,45,10,10,220,5,8,10,24,56,57,22,15,23,12,10,154,12,29,219,8,195,3,118,14,23,18,7,4,17,15,4,1,74,12,6,8,44,11,7,67,65
